SS_GROUP,Village,Surface,soil_0,soil_10,soil_11,soil_12,soil_16,soil_17,soil_18,soil_2,soil_22,soil_24,soil_25,soil_26,soil_29,soil_4,soil_5,soil_6
2,4992,16.2479,,,,,,,,,,,,,,1.0,,
2,4993,15.5532,3.605113414919324E-4,,,,,,,,,,,,,0.9945436121287707,,0.005095876529737314
2,4994,8.80398,0.0037531850423524553,,,,,,,,,,,,,0.9961262998416087,,1.2051511603884031E-4
2,4995,8.3116,,,,,,,,,,,,,,1.0,,
2,4996,6.34277,,,,,,,,,,,,,,1.0,,
2,4997,13.0996,,,,,,,,,,,,,,1.0,,
2,4998,15.8772,,,,,,,,,,,,,,1.0,,
2,4999,7.4776,,,,,,,,,,,,,,1.0,,
2,5000,14.409,,,,,,,,,,,,,,1.0,,
2,5001,20.7837,,,,,,,,,,,,,,1.0,,
2,5002,8.87893,,,,,,,,,,,,,,1.0,,
2,5003,9.56393,,,,,,,,,,,,,,1.0,,
2,5004,19.1708,,,,,,,,,,,,,,1.0,,
2,5005,19.312,,,,,,,,,,,,,,1.0,,
2,5006,43.7576,,,,,,,,,,,,,,1.0,,
2,5007,13.6079,,,,,,,,,,,,,,0.9389845985946078,,0.06101540140539217
2,5008,22.2505,,,,,,,,,,,,,,1.0,,
2,5009,23.4094,,,,,,,,,,,,,,1.0,,
2,5013,25.9921,,,,,,,,,,,,,,1.0,,
2,5571,18.2146,,,,,,,0.003420040940636078,,,,,,,0.9965799590593639,,
2,5572,21.4068,0.05055260940675027,,,,,,0.08555710533209668,,,,,,,0.7976904396094564,,0.06619984565169677
2,5573,5.85836,,,,,0.12259466170080693,,,,,,,,,0.877405338299193,,
2,5575,9.28059,,,,,,,0.015140873826051452,,,,,,,0.8603674969375255,,0.12449162923642307
2,5581,9.88567,2.607521933860973E-4,,,,0.007362414872078041,,0.017593103871403153,,,,,,,0.9711485367200442,,0.003635192343088533
2,5582,13.6466,,,,,0.025495184242976324,,0.0028327982492195917,,,,,,,0.9578968417076774,,0.013775175800126643
2,5583,7.35239,,,,,,,3.299785513941595E-4,,,,,,,0.9996700214486058,,
2,5585,8.29569,,,,,,,,,,,,,,1.0,,
2,5587,5.29174,,,,,0.003496503496503497,,,,,,,,,0.9813997477931905,,0.015103748710306087
2,5588,7.37031,,,,,0.14802394716810338,,0.03672310572551279,,,,,,,0.6317608574896619,,0.1834920896167219
2,5590,6.23454,,,,,,,,,,,,,,1.0,,
2,5607,9.11835,,,,,0.04623287671232878,,0.02772975129671499,,,,,,,0.8986567362681207,,0.027380635722835486
2,5609,7.72279,,,,,0.11744030788564246,,0.004692899780081683,,,,,,,0.8778667923342758,,
2,5616,10.1582,,,,,,,,,,,,,,0.9969696064966859,,0.0030303935033140256
2,5617,23.67,,,,,,,,,,,,,,0.9995259722373471,,4.74027762653018E-4
2,5618,7.19711,,,,,,,,,,,,,,0.9951116729877792,,0.004888327012220818
2,5644,42.9061,,,,,,,,,,,,,,1.0,,
2,5653,27.7288,,,,,,,,,,,,,,1.0,,
2,5654,14.0182,,,,,,,0.05502206073189721,,,,,,,0.9217384721861753,,0.023239467081927492
2,5657,36.8124,,,,,,,0.016276465211268763,,,,,,,0.969229945731391,,0.014493589057340259
2,5660,19.7922,,,,,,,,,,,,,,1.0,,
2,5661,10.5039,,,,,,,,,,,,,,1.0,,
2,5663,17.9966,,,,,,,,,,,,,,1.0,,
2,5664,10.9333,,,,,,,,,,,,,,1.0,,
2,5666,18.9859,,,,,0.019780640835289055,,0.023452591918514624,,,,,,,0.9532225362006481,,0.0035442310455481604
2,5669,109.064,,,,,0.0014174502016392396,,0.006378525907376579,,,,,,,0.9900778485885253,,0.0021261753024588597
2,5815,8.39738,,,,,0.0018041423107454716,,,,,,,,,0.9981958576892545,,
2,5818,17.8324,,,,,0.018712784662821617,,,,,,,,,0.9812872153371784,,
2,5819,28.6699,,,,,0.010452225193138943,,,,,,,,,0.9882002938037011,0.001347481003159975,
2,5820,16.8262,,,,,0.043449288152077006,,,,,,,,,0.956550711847923,,
2,5824,18.8704,,,,,0.03809072737635566,,0.003379598783023336,,,,,,,0.94737940612181,,0.01115026771881096
2,5826,22.6807,,,,,0.03697318391703253,,,,,,,,,0.9630268160829674,,
2,5827,56.1832,,,,,0.12205341134283285,,,,,,,,,0.8716671834346648,0.0035293007454940063,0.0027501044770083163
2,5828,19.1932,,,,,0.040911387608160175,,,,,,,,,0.9590886123918398,,
2,5830,20.1706,,,,,0.0745709242498216,,0.023667705712246967,,,,,,,0.8785818905622114,0.0046419048334397405,0.01853757464228039
2,5831,34.5938,,,,,0.011579173254036726,,0.006245045786783799,,,,,,,0.9759482528323866,6.437740046684561E-4,0.005583754122124365
2,6318,7.82137,,,,,,,,,,,,,,1.0,,
2,6320,6.9564,,,,,,,,,,,,,,1.0,,
2,6321,6.77232,,,,,,,,,,,,,,1.0,,
2,6344,7.52633,,,,,,,,,,,,,,1.0,,
2,6346,10.0161,,,,,,,,,,,,,,1.0,,
2,6351,6.21116,,,,,,,,,,,,,,1.0,,
2,6357,4.09627,,,,,,,,,,,,,,1.0,,
2,6358,7.42076,,,,,,,,,,,,,,1.0,,
2,6389,17.1717,,,,,,,,,,,,,,1.0,,
2,6406,18.7122,0.15987339005415735,,,,0.008257170381044128,,0.014903383011276704,,,,,,,0.761481109698937,,0.05548494685458476
2,6423,16.0294,,,,,0.02691210099597452,,,,,,,,,0.9356018369776803,,0.03748606202634513
2,6426,10.8481,,,,,0.02031101680719192,,,,,,,,,0.9371684627840752,,0.04252052040873304
2,6434,12.5887,,,,,,,,,,,,,,1.0,,
2,6436,9.07084,,,,,0.008516180743412483,,,,,,,,,0.9561500183682331,,0.035333800888354534
2,6437,15.3539,,,,,0.023469176359170143,,,,,,,,,0.9162054712085788,,0.060325352432251136
2,6439,23.119,,,,,0.03894946529670792,,,,,,,,,0.7454458481862026,,0.21560468651708956
2,6440,30.1797,,,,,0.0012802747318954087,,,,,,,,,0.9787223360244206,,0.019997389243683973
2,6441,27.512,,,,,0.08140854068224122,,,,,,,,,0.8716749826520834,,0.046916476665675326
2,6442,15.7284,,,,,,,,,,,,,,1.0,,
2,6443,20.4079,,,,,0.07773636458132248,,,,,,,,,0.8682713867811056,,0.053992248637571835
2,6444,44.8844,0.18463595026954766,,,,0.09959593163581863,,,,,,,,,0.5469843402410908,,0.16878377785354293
2,6445,12.5804,,,,,0.06400867260900987,,,,,,,,,0.8848108889424234,,0.05118043844856659
2,6447,21.88,,,,,0.12060680754424351,,,,,,,,,0.8411319134793809,,0.03826127897637577
2,6448,21.3557,0.025684494254504184,,,,0.041601645623492695,,0.0019080720669598524,,,,,,,0.706901688182721,,0.2239040998723223
2,6449,13.2168,0.03402787328657223,,,,0.10955622793746848,,,,,,,,,0.6203181588960712,,0.23609773987988816
2,6450,14.699,,,,,,,,,,,,,,1.0,,
2,6452,4.16019,,,,,,,,,,,,,,1.0,,
2,6453,7.2011,,,,,,,,,,,,,,1.0,,
2,6454,2.97583,,,,,,,,,,,,,,1.0,,
2,6455,4.70621,,,,,,,,,,,,,,1.0,,
2,6456,5.6381,,,,,,,,,,,,,,1.0,,
2,6457,1.55849,,,,,,,,,,,,,,1.0,,
2,6458,1.99802,,,,,,,,,,,,,,1.0,,
2,6459,6.76369,,,,,,,,,,,,,,1.0,,
2,6460,1.28942,,,,,,,,,,,,,,1.0,,
2,6461,2.45253,,,,,,,,,,,,,,1.0,,
2,6463,9.45296,,,,,,,,,,,,,,1.0,,
2,6464,11.1594,,,,,,,,,,,,,,1.0,,
2,6465,5.22946,,,,,,,,,,,,,,1.0,,
2,6467,3.91952,,,,,,,,,,,,,,1.0,,
2,6468,3.48916,,,,,,,,,,,,,,1.0,,
2,6469,5.49052,,,,,,,,,,,,,,1.0,,
2,6470,10.2386,,,,,,,,,,,,,,1.0,,
2,6471,8.16657,,,,,,,,,,,,,,1.0,,
2,6472,23.501,,,,,,,,,,,,,,1.0,,
2,6474,36.2935,,,,,,,,,,,,,,1.0,,
2,6475,56.9005,6.789806237568662E-4,,,,0.004073883742541197,,,,,,,,,0.9952471356337019,,
2,6477,30.097,,,,,,,,,,,,,,1.0,,
2,6478,19.9283,,,,,,,,,,,,,,1.0,,
2,6479,18.7771,,,,,,,,,,,,,,1.0,,
2,6480,28.4667,,,,,,,,,,,,,,1.0,,
2,6481,184.17,,,,,,,0.01588710830953472,,,,,,,0.9459035988090012,,0.03820929288146404
2,6482,165.794,0.022264955157810535,,,,9.313588525658934E-4,,0.06650723994543331,,,,,,,0.7399573035882883,,0.17033914245590198
2,6483,7.02709,,,,,,,,,,,,,,1.0,,
2,6484,26.3869,,,,,,,,,,,,,,1.0,,
2,6485,45.6042,,,,,,,,,,,,,,1.0,,
2,6486,43.3789,,,,,,,,,,,,,,1.0,,
2,6487,41.4946,,,,,,,,,,,,,,1.0,,
2,6488,39.1575,0.005918098163068749,,,,,,,,,,,,,0.9904846264829091,,0.0035972753540221805
2,6489,10.8852,2.2262108499951296E-4,,,,,,,,,,,,,0.9847921971309707,,0.014985181784029713
2,6490,28.0379,0.0026686402359639813,,,,,,,,,,,,,0.9852522513275676,,0.012079108436468549
2,6491,66.4002,0.005450473666686429,,,,0.01977222037245663,,0.016210027959333535,,,,,,,0.8162278161160701,,0.14233946188545338
2,6492,9.65469,,,,,,,,,,,,,,1.0,,
2,6493,11.101,,,,,,,,,,,,,,0.9912764505119455,,0.008723549488054608
2,6494,6.13028,,,,,,,,,,,,,,1.0,,
2,6495,119.209,,,,,,,,,,,,,,0.9984554003193358,,0.0015445996806641778
2,6496,33.12,,,,,,,,,,,,,,1.0,,
2,6497,8.89321,,,,,,,,,,,,,,1.0,,
2,6498,4.47891,,,,,,,,,,,,,,1.0,,
2,6499,14.4074,,,,,,,,,,,,,,1.0,,
2,6500,21.9083,0.03630214673010955,,,,0.03616382649109217,,,,,,,,,0.8073337390727012,,0.12020028770609714
2,6501,15.7863,,,,,,,,,,,,,,0.9908449690513891,,0.009155030948610912
2,6502,23.2628,,,,,,,,,,,,,,0.9640964200601649,,0.03590357993983512
2,6503,26.0967,0.004441631733571768,,,,0.012570108108735788,,,,,,,,,0.9230930013818409,,0.05989525877585146
2,6504,50.2822,,,,,,,,,,,,,,0.9785424015761077,,0.021457598423892242
2,6505,29.3229,,,,,,,,,,,,,,0.9855060481891603,,0.014493951810839723
2,6506,25.5796,,,,,,,,,,,,,,0.9884668696466017,,0.011533130353398332
2,6507,16.627,,,,,,,,,,,,,,1.0,,
2,6508,42.1999,,,,,0.025425097726709818,,,,,,,,,0.9201207539584253,,0.054454148314864885
2,6509,7.5225,,,,,,,,,,,,,,1.0,,
2,6510,11.0595,,,,,,,,,,,,,,1.0,,
2,6511,10.6726,,,,,,,,,,,,,,1.0,,
2,6512,10.3006,,,,,,,,,,,,,,1.0,,
2,6513,8.00683,,,,,,,,,,,,,,1.0,,
2,6514,20.8481,0.00918217611762484,,,,0.04165395400194686,,,,,,,,,0.9139679495561462,,0.03519592032428192
2,6515,16.4937,0.004775373764831209,,,,0.02226977188406862,,,,,,,,,0.9278734893288763,,0.04508136502222385
2,6516,17.3107,,,,,0.1053419345803391,,,,,,,,,0.8640664525107881,,0.030591612908872884
2,6517,39.9152,0.05006128636862141,,,,0.07355123198882808,,,,,,,,,0.828094582133221,,0.0482928995093296
2,6518,13.9596,,,,,,,,,,,,,,1.0,,
2,6519,10.742,,,,,,,,,,,,,,1.0,,
2,6520,9.05839,,,,,,,,,,,,,0.025591275549459752,0.9744087244505403,,
2,6521,16.2076,,,,,,,,,,,,,,1.0,,
2,6522,8.0269,,,,,,,,,,,,,,1.0,,
2,6523,4.27804,,,,,,,,,,,,,,1.0,,
2,6524,6.36285,,,,,,,,,,,,,,1.0,,
2,6525,12.1834,,,,,,,,,,,,,,1.0,,
2,6526,5.68625,,,,,,,,,,,,,,1.0,,
2,6527,4.96931,,,,,,,,,,,,,,1.0,,
2,6528,3.62604,,,,,,,,,,,,,,1.0,,
2,6529,5.40634,,,,,,,,,,,,,,1.0,,
2,6530,6.65797,,,,,,,,,,,,,,1.0,,
2,6531,5.77116,,,,,,,,,,,,,,1.0,,
2,6532,6.44242,,,,,,,,,,,,,,1.0,,
2,6533,4.91131,,,,,,,,,,,,,,1.0,,
2,6534,11.8255,,,,,,,,,,,,,,1.0,,
2,6535,5.2576,,,,,,,,,,,,,,1.0,,
2,6536,6.53438,,,,,,,,,,,,,,1.0,,
2,6537,4.79424,,,,,,,,,,,,,,1.0,,
2,6538,26.1755,,,,,0.0013719247467438502,,,,,,,,,0.9713516642547033,,0.027276410998552835
2,6539,67.7294,,,,,0.04490131910067621,,,,,,,,,0.9017127952989283,,0.053385885600395484
2,6540,41.3097,0.005301091746280803,,,,0.10896932992147343,,,,,,,,,0.8273479143906677,,0.05838166394157799
2,6541,53.4878,,,,,,,,,,,,,,0.9857319220989563,,0.014268077901043707
2,6542,58.1898,,,,,0.10905526570652012,,,,,,,,,0.8378450852364439,,0.05309964905703607
2,6543,60.3089,0.07631241225679908,,,,0.14462339801948368,,0.00384249294915101,,,,,,,0.6261957561800094,,0.1490259405945567
2,6544,21.8319,0.0036145664948417865,,,,0.004266714768383299,,,,,,,,,0.9891007985347475,,0.003017920202027212
2,6545,26.0808,0.009517007513732594,,,,0.1375524045105622,,,,,,,,,0.7625974056138151,,0.09033318236189018
2,6546,9.24034,,,,,,,,,,,,,,1.0,,
2,6547,13.1705,,,,,0.00293295607466961,,,,,,,,,0.9824022635519823,,0.01466478037334805
2,6548,10.2391,,,,,0.022121602225477585,,,,,,,,,0.9564078661162162,,0.021470531658306338
2,6549,22.9066,,,,,,,,,,,,,,0.9927696816146168,,0.007230318385383247
2,6550,16.4466,,,,,,,,,,,,,,1.0,,
2,6551,7.75703,,,,,,,,,,,,,,1.0,,
2,6552,13.0545,0.023259052924791083,,,,0.08126740947075209,,0.008878830083565459,,,,,,,0.8306174558960074,,0.05597725162488393
2,6553,29.942,0.09597975964579382,,,,0.039959519291587614,,0.0012903225806451617,,,,,,,0.8390234029095509,,0.023746995572422522
2,6554,12.7016,,,,,0.023892739136139693,,,,,,,,,0.9721231495950282,,0.003984111268832081
2,6555,25.66,,,,,,,,,,,,,,1.0,,
2,6556,17.9509,,,,,0.032703850342318326,,,,,,,,,0.9609562963775885,,0.0063398532800932016
2,6557,54.3866,0.014717469686634278,,,,0.023562986371166453,,0.017175949772388736,,,,,,,0.9245026659056423,,0.02004092826416828
2,6558,34.1398,,,,,0.045444865435637145,,,,,,,,,0.8812035812843289,,0.07335155328003407
2,6559,17.5784,,,,,,,,,,,,,,0.9978028227265677,,0.0021971772734322493
2,6560,22.8027,0.07875040676863,,,,0.2180678324046834,,9.762447120078098E-4,,,,,,,0.4602362910670288,,0.24196922504765003
2,6561,29.1301,,,,,0.02254641909814322,,,,,,,,,0.9706090393717169,,0.006844541530139903
2,6562,43.5753,0.0017729078817922364,,,,0.0016164748333988039,,,,,,,,,0.996610617284809,,
2,6563,58.4543,0.12845301719445754,,,,0.16063884381917054,,,,,,,,,0.558879483285038,,0.1520286557013338
2,6564,20.1444,,,,0.0019172499868424023,,,,,,,,,,0.960474575761449,,0.037608174251708607
2,6565,14.0907,,,,,,,,,,,,,,0.9953777357354775,,0.00462226426452251
2,6566,29.497,0.0026183117536528015,,,,,,,,,,,,,0.9960725323695208,,0.0013091558768264008
2,6567,28.08,,,,,0.044757357503169636,,0.004774621671926848,,,,,,,0.9259205308731892,,0.024547489951714303
2,6568,9.21842,,,,,,,,,,,,,,1.0,,
2,6569,6.63072,,,,,,,,,,,,,,1.0,,
2,6570,17.5138,,,,,,,,,,,,,,1.0,,
2,6571,15.3297,,,,,0.023090305234856865,,,,,,,,,0.9755752807211767,,0.0013344140439664714
2,6572,7.72284,,,,,,,,,,,,,,1.0,,
2,6573,11.7668,,,,,0.028626249098588654,,,,,,,,,0.9447563613886886,,0.02661738951272278
2,6574,13.0397,,,,,,,,,,,,,,1.0,,
2,6575,31.3042,0.014138773929669156,,,,0.1177908468259154,,,,,,,,,0.7523802608969239,,0.11569011834749149
2,6576,31.5127,0.006127774920819535,,,,0.05365047171851644,,,,,,,,,0.7304644132475285,,0.20975734011313552
2,6577,21.5229,2.533052821187579E-4,,,,,,,,,,,,,0.9986138572061835,,0.0011328375116977784
2,6578,51.2214,0.078292499001937,,,,0.3203737930830537,,,,,,,,,0.520977066729754,,0.0803566411852553
2,6579,35.3142,1.2866259521032044E-4,,,,,,,,,,,,,0.9656813971042338,,0.03418994030055581
2,6580,21.8531,,,,,0.0014276308950414084,,,,,,,,,0.7658893239543989,,0.23268304515055968
2,6581,17.7843,,,,,,,,,,,,,,1.0,,
2,6583,15.1733,,,,,,,,,,,,,,1.0,,
2,6584,44.3961,0.0034803021721180063,,,,,,,,,,,,,0.9958816424296604,,6.380553982216346E-4
2,6585,79.6305,0.03182947193049856,,,,0.34423794508198907,,0.008197001913267733,,,,,,,0.37655239044355104,,0.23918319063069374
2,6588,21.8233,0.015099657741091201,,,,0.026950285678582084,,0.1343001742535215,,,,,,,0.2817006032920724,,0.5419492790347328
2,6590,7.07162,0.04713847999828587,,0.43605236656596175,0.04326026868933599,,,0.06991493647018492,,,,,,,0.04431017119838872,,0.35932377707784274
2,6591,23.1919,0.013380898245063833,,0.07442471284644635,0.029845675382544717,,,0.0062722960523736715,,,,,,,0.6926509597919688,,0.1834254576816026
2,6594,11.4523,0.2354668854020585,,,,0.023906543539808953,,0.4410737438149922,,,,,,,0.0035456301431482013,,0.296007197099992
2,6597,8.86358,0.1323051670485244,,0.004360017782033307,0.04401053243511267,,,0.4336080429504496,,,,,,,0.014396607735184487,,0.3713196320486955
2,6598,7.77047,0.13249205203721398,,,0.07027364397027558,0.009947143609447833,,0.4579001774882488,,,,,,,,,0.3293869828948138
2,6599,23.8176,,,,,0.013167687639548864,,,,,,,,,0.984752199385508,,0.0020801129749432263
2,6602,15.4588,3.4290193004800633E-4,,,,,,,,,,,,,0.7435485451160967,,0.25610855295385526
2,6604,4.67384,0.06404148436233999,,,,,,0.5703127532004537,,,,,,,,,0.36564576243720626
2,6605,57.211,0.4400945381209357,,,,0.1071123262147434,,0.18912652810603509,,,,,,,0.07722112974642506,,0.18644547781186063
2,6606,3.55655,0.08503299978709815,,,,,,0.6652757078986586,,,,,,,,,0.24969129231424314
2,6608,16.4463,,,,0.0023487583818436373,,,,,,,,,,0.6583339473878121,,0.3393172942303442
2,6610,3.58996,0.05237391854821693,,,,,,0.8280649926144757,,,,,,,,,0.11956108883730744
2,6613,12.6344,,,0.05774718818197079,,,0.009172881843689296,0.10249646274490995,,,,,,,0.534329360416317,,0.29625410681311304
2,6614,6.49391,0.19792347176854877,,,0.04314045730284648,,,0.4316612225851611,,,,,,,,,0.3272748483434438
2,6615,9.99283,,,,,,,0.04984078847611826,,,,,,,0.7105382865807429,,0.23962092494313872
2,6616,14.4141,,,,,,,0.14127281136994368,,,,,,,0.6689828441678581,,0.18974434446219832
2,6617,14.6815,,,,,,,0.008668551732678375,,,,,,,0.9609399186807289,,0.03039152958659264
2,6618,23.2466,,,,,,,0.0033242730597000327,,,,,,,0.98809128062731,,0.008584446312990083
2,6619,39.4773,,,,,0.003659968234237968,,0.001956586791888222,,,,,,,0.8868977740947909,,0.10748567087908296
2,6620,18.0677,,,,,,,,,,,,,,0.4869535324400919,,0.5130464675599081
2,6621,39.3981,0.0029416401662699628,,,,0.13465405927116542,,9.805467220899875E-4,,,,,,,0.5465951957055899,,0.31482855813488475
2,6622,39.5133,0.004496992420670063,,,,0.05507186370240875,,,,,,,,,0.7157578754873659,,0.2246732683895553
2,6623,5.96082,,,,,,,,,,,,,,0.9970778808283574,,0.0029221191716427403
2,6624,11.66,,,,,,,,,,,,,,0.9981818654060933,,0.0018181345939066514
2,6625,25.2245,,,,,0.011095234092628397,,0.012025840848233051,,,,,,,0.9226635766519771,,0.054215348407161496
2,6626,6.432,,,,,,,0.008270694408445063,,,,,,,0.795942411461156,,0.195786894130399
2,6627,6.60501,,,,,0.029552129221732757,,,,,,,,,0.9528955580029368,,0.017552312775330405
2,6628,14.3826,0.06445769174056831,,,,0.0471215217070756,,0.013860510184736585,,,,,,,0.2175447096244181,,0.6570155667432014
2,6629,15.3971,,,,,,,,,,,,,,0.9170085697137853,,0.08299143028621471
2,6630,4.79328,,,,,,,,,,,,,,1.0,,
2,6631,5.01676,,,,,,,,,,,,,,1.0,,
2,6632,5.3422,,,,,,,,,,,,,,1.0,,
2,6633,28.5808,,,,,,,0.0013513728358161496,,,,,,,0.8211524295563788,,0.1774961976078051
2,6634,16.7361,,,,,,,,,,,,,,0.9833137166138524,,0.016686283386147565
2,6635,18.9018,,,,,,,,,,,,,,0.9958574049887421,,0.004142595011257922
2,6636,7.74018,,,,,,,,,,,,,,1.0,,
2,6637,6.85106,,,,,,,,,,,,,,1.0,,
2,6639,12.4973,0.012362137922676035,,,,,,,,,,,,,0.958744394618834,,0.028893467458489874
2,6640,14.8588,,,,,,,0.002599388379204892,,,,,,,0.9332313965341489,,0.06416921508664626
2,6641,17.2372,,,,,0.021945860432413426,,0.03765160836702408,,,,,,,0.6146686588152575,,0.325733872385305
2,6642,26.6833,,,,,0.003968389140579761,,1.419309420808212E-4,,,,,,,0.648800399677533,,0.34708928023980656
2,6644,22.669,,,,,,,0.001703771013175829,,,,,,,0.4021033220194029,,0.5961929069674212
2,6648,9.15187,,,,,,,,,,,,,,0.8648058011324128,,0.13519419886758718
2,6649,18.3808,,,,,,,,,,,,,,0.9750611730393731,,0.024938826960626815
2,6650,10.4391,,,,,,,0.2412887308613308,,,,,,,0.5662578912996156,,0.19245337783905372
2,6651,47.2114,,,,,0.12538989795263464,,0.005811565368076504,,,,,,,0.5997400680315769,,0.2690584686477119
2,6653,34.7114,,,,,,,,,,,,,,0.3936797912175195,,0.6063202087824805
2,6654,52.4112,,,,0.037640142548708476,0.035744117553549705,7.370219112278786E-4,0.12358267796188882,,,,,,7.370219112278786E-4,0.5975079988554483,,0.20405101925794894
2,6655,29.924,,,,,,,,,,,,,,0.9980365068039088,,0.0019634931960912307
2,6656,29.1397,,,,0.005301923766652978,,,0.09167649948280254,0.006627404708316223,,,,,,0.20935321728011305,,0.6870409547621154
2,6657,35.0386,,,,0.008651289478804124,,,0.029862297066516785,,,,,,,0.5019736699885428,,0.45951274346613635
2,6658,28.223,,,,,,,0.004734680731137773,,,,,,,0.4937541938427678,,0.5015111254260946
2,6659,17.4535,,,,,,,,0.004427352356479995,,,,,,0.4088529684963495,,0.5867196791471705
2,6663,34.2361,,,,0.0022561380225613803,,,0.01692103516921035,,,,,,,0.4550541915505419,,0.5257686352576865
2,6664,28.0019,,,,,,,0.027539163925913105,,,,,,,0.3536167128267268,,0.6188441232473602
2,6666,54.0623,,,,,,,0.013765438496726713,,,,,,,0.11501172331300542,,0.8712228381902679
2,6667,46.3164,0.0024554118781775678,,,,1.0462474048160075E-4,,0.039136191986398776,,,,,,,0.39113959229046436,,0.5671641791044777
2,6668,21.4742,,,,,,,0.008993693833500275,,,,,,,0.2521831750913477,,0.7388231310751521
2,6669,21.7884,,,,,,,0.02330448082872737,,,,,,,0.5331108561893837,,0.44358466298188903
2,6670,31.4668,,,,,,,0.0010447409090690255,,,,,,,0.3337345395196119,,0.665220719571319
2,6671,12.478,,,,,,,0.11879204410229012,,,,,,,0.1324404400514851,,0.7487675158462249
2,6672,19.2064,,,,,,,0.026696118649416213,,,,,,,0.39557431366361623,,0.5777295676869675
2,6673,16.5551,,,,,,,,,,,,,,0.18100061359244643,,0.8189993864075537
2,6674,31.8391,,,,,,,0.01361922288638124,,,,,,,0.8516436747174155,,0.1347371023962032
2,6675,44.1293,0.013167419727800132,,,,0.03236962093063946,,0.016210541483547586,,,,,,,0.7911190248287171,,0.1471333930292956
2,6676,23.9789,,,,,,,0.001609553806436953,,,,,,,0.5549110327023462,,0.4434794134912169
2,6677,33.7885,,,,,,,,,,,,,,1.0,,
2,6678,41.9741,,,,,,,0.010030394040893146,,,,,,,0.956525344591988,,0.033444261367118915
2,6679,26.2212,,,,,,,,,,,,,,0.996219314397197,,0.0037806856028029016
2,6680,18.4906,,,,,,,,,,,,,,0.8618885841758421,,0.13811141582415784
2,6681,43.1344,,,,,,,0.021925683620142005,,,,,,,0.6713990390183808,,0.3066752773614772
2,6682,16.3231,,,,,,,,,,,,,,0.6620136344664471,,0.3379863655335528
2,6683,21.5259,,,,0.003221654016867961,,,0.042183971919557126,,,,,,,0.5707462560581867,,0.3838481180053881
2,6684,27.3361,,,,,0.002436336856793228,,0.053494205394271306,,,,,,,0.4748586647766598,,0.4692107929722756
2,6685,18.3414,,,,,,,0.006762112355097593,,,,,,,0.6462977641269528,,0.3469401235179497
2,6686,10.9827,,,,,,,0.03414761917891312,,,,,,,0.3448399459593592,,0.6210124348617276
2,6687,16.9315,0.01596272680933261,,,,0.03394650474410453,,0.02160557309319193,,,,,,,0.5434212997326131,,0.3850638956207579
2,6688,19.6875,,,,,0.0028684143743703716,,0.03994247791013327,,,,,,,0.6480770857525167,,0.30911202196297977
2,6689,22.4808,,,,,,,,,,,,,,0.9817606463558324,,0.018239353644167636
2,6690,16.9391,,,,0.005978338575922219,0.005156205318844725,,0.03730876465541893,,,,,,,0.3331695024306548,,0.6183871890191593
2,6691,20.54,,,,,0.08650465471109832,,0.011026837376261341,,,,,,,0.40873007098158015,,0.4937384369310602
2,6692,18.0947,,,,,0.050078653189637855,,0.014358390789209453,,,,,,,0.7246134279402906,,0.21094952808086215
2,6693,18.2946,0.0021093032681792994,,,0.0016626272819766242,,,0.30447585881730127,,,,,,,0.42399477223660587,,0.26775743839593696
2,6694,22.2585,,,,0.022542432814710044,,,0.10042432814710044,,,,,,,0.6230959634424981,,0.2539372755956915
2,6695,20.8043,,,,0.001855328065656786,,,0.04995561764235095,,,,,,,0.4148440796845215,,0.5333449746074709
2,6696,16.7036,,,,,,,,,,,,,,0.9976888566637966,,0.0023111433362033806
2,6697,13.4364,,,,,,,,,,,,,,0.9990534464690173,,9.465535309827251E-4
2,6698,4.61315,,,,,,,,,,,,,,0.9994091386554621,,5.908613445378149E-4
2,6699,8.03547,,,,,,,,,,,,,,0.9956466841301849,,0.004353315869815126
2,6700,10.8651,,,,0.0035541555744491057,,,,,,,,,,0.9952611259007346,,0.0011847185248163687
2,6703,25.4624,,,,0.00333654498090854,,,0.004377356695095696,,,,,,,0.8205640604741342,,0.17172203784986143
2,6704,9.9864,,,,,,,,,,,,,,1.0,,
2,6706,4.52964,,,,,,,0.009761968440759565,,,,,,,0.8376905589729874,,0.15254747258625306
2,6708,16.5818,,,,,0.009311496960070113,,0.11423928721403669,,,,,,,0.6003085574482846,,0.27614065837760865
2,6709,12.8774,,,,,,,0.002562746135308294,,,,,,,0.8855581026274025,,0.11187915123728916
2,6710,37.982,,,,,,,0.4168303772449602,,,,,,,0.09697909153579781,,0.486190531219242
2,6711,14.2173,,,,,,,0.08257486241071332,,,,,,,0.5746707970065681,,0.3427543405827186
2,6712,12.0484,,,,0.0032044032270225433,,,0.13561537108246,,,,,,,0.4903113925959437,,0.3708688330945738
2,6713,19.6058,,,,,,,0.011683668347529283,,,,,,,0.9520066101917419,,0.03630972146072881
2,6714,20.0381,,,,,0.003975632246458965,,0.04789654286275753,,,,,,,0.9442731244236845,,0.0038547004670989966
2,6715,39.051,,,,,0.022207575698833013,,0.07028263482340169,,,,,,,0.7321288721746211,,0.17538091730314423
2,6716,29.7427,,,,0.006489441297277489,,,,,,,,,,0.9901462287438986,,0.0033643299588238594
2,6717,53.4112,,,,0.015176592621143504,0.08855137935529948,,0.047933092623977595,,,,,,,0.673939905794596,,0.17439902960498352
