SS_GROUP,Village,Surface,LC_class111,LC_class20,LC_class30,LC_class40,LC_class50,LC_class60,LC_class80,LC_class90
1,10798,7.17953,,0.06717336670634799,0.4294842444776817,0.5033423888159702,,,,
1,10803,8.61114,,0.0021646399694403777,0.1674497570085525,0.8301139619278027,2.716410942042827E-4,,,
1,10807,13.9501,,,0.015191536929073867,0.980146025147321,0.004662437923605128,,,
1,10808,11.9748,,0.037250070145047755,0.1404639332463128,0.8222859966086394,,,,
1,10809,11.7733,0.0031025838318151345,0.05607299759239494,0.2523858869666658,0.6702418774355283,0.018196654173595762,,,
1,10843,8.37225,,0.10333746659913726,0.5959499816622714,0.284396339440088,,0.01631621229850329,,
1,10844,12.3482,,0.12782175228374704,0.6999899355281775,0.149383403093937,0.001509670773365855,0.021295238320772472,,
1,10845,8.4982,,0.1626075700038276,0.7574648529392791,0.05346997931387433,,0.026457597743018976,,
1,11092,19.367,,9.60428464086567E-4,0.898192699613757,0.10084687192215637,,,,
1,11093,21.5018,,,0.9444265420205693,0.055573457979430696,,,,
1,11095,41.365,,2.2490917638259613E-4,0.9865204433621364,0.012804829108715807,,4.4981835276519227E-4,,
1,11102,22.6888,,0.0033097664659674925,0.9762041146012672,7.916407881652924E-4,,0.01969447814459996,,
1,11107,24.5817,,,0.8292942063308345,0.0314464288894033,,0.1392593647797622,,
1,11109,17.0755,,,0.8729268308319603,0.02762302246213748,0.0019382702594119368,0.09751187644649027,,
1,11110,37.9157,,2.4527909875802204E-4,0.7183522631084847,0.0014716745925481324,0.017169536913061546,0.26276124628714775,,
1,11111,36.815,7.58343262838801E-4,0.01289183546825962,0.689251748154698,0.003552813403940213,,0.2935452597102634,,
1,11112,45.4171,,2.0493252496158514E-4,0.6815943268247835,0.0031760523084242527,,0.31502468834183067,,
1,11116,10.3802,,,0.9796897404897797,0.013636235836590094,,0.0066740236736300505,,
1,11163,36.8365,5.053612887307406E-4,0.03084289308437849,0.9632810433035169,0.005370702323373752,,,,
1,11165,14.9323,,0.00373936846221527,0.9769307850229739,9.776126698602013E-6,0.005609052693322905,0.013711017694789322,,
1,11169,10.27,0.005435593545499114,0.09497012199887732,0.6080155465080753,0.2535295831290544,0.038049154818493795,,,
1,11171,17.4608,5.328630207691198E-4,0.043960154383999896,0.9335885503409278,0.02191843225430313,,,,
1,11173,42.0639,,0.012168440164097329,0.8738373763173218,0.10182227186452858,0.01217191165405214,,,
1,11174,15.4597,,0.012641195425091178,0.9437744178086234,0.04298242507937632,6.019616869091037E-4,,,
1,11175,9.15946,,0.014641644069078936,0.9670612782868042,,0.012184778583459762,0.0061122990606571025,,
1,11176,7.71948,,0.016910312502953048,0.7872579684945615,0.06761290078716349,0.01806318097200042,0.11015563724332143,,
1,11177,18.3376,,0.027063109452191886,0.47591836897113626,0.48984984172398494,0.0015240657138934706,0.005644614138793441,,
1,11178,15.4669,,0.020728126142488167,0.8125458469449129,0.005167879424009056,,0.16155814748858985,,
1,11179,5.78926,,0.04271005305674929,0.8728528399853811,,,0.08443710695786967,,
1,11180,18.6112,,0.008250757152518447,0.9766395169906005,,,0.015109725856881015,,
1,11181,10.0316,,0.013908939175208994,0.9372879568586523,0.04450860536066878,,0.004294498605469757,,
1,11187,16.7541,,0.07998378883652217,0.7945845126736871,0.10141782312836234,,0.024013875361428325,,
2,7680,4.76933,,0.0019631694022726573,0.5481014997074493,0.4499353308902781,,,,
2,7681,6.97682,,0.017442686436798548,0.8141130538644891,0.1684442596987125,,,,
2,7683,2.29589,,,0.3410919678136648,0.6589080321863352,,,,
2,11905,29.4103,,0.0043074354658730486,0.7253607384316625,0.26685788806860194,,0.0034739380338625362,,
2,11908,12.2571,,0.027724509060637146,0.6852339116086162,0.23272829981120577,,0.05431327951954094,,
2,11941,18.7711,,0.0712331956003026,0.8172185687404218,0.008017614308715976,,0.10353062135055963,,
2,11996,21.6425,,0.0046929273520065025,0.8262877836080113,,,0.16901928903998226,,
2,11997,22.0085,9.501713613394277E-4,0.10971917891974606,0.8496928054676991,4.2138034285487666E-4,,0.03921646390836051,,
2,11998,33.746,0.004948286526479585,0.08547108937734785,0.8335998568962434,0.03601839659137197,,0.025484968717605007,,0.014477401890952358
2,11999,33.9436,2.7330633138231906E-4,0.052499466784706406,0.7181429317087862,0.021448652171070472,,0.20763564300405465,,
2,12000,54.8554,,0.012501192482589752,0.8268965773099712,9.009868455920543E-5,,0.16051213152287974,,
2,12001,7.82688,0.0011841628665100166,0.0355248859953005,0.9412655218211031,,,0.022025429317086308,,
2,12002,11.6263,0.0031901917242673494,0.019488318268539074,0.9757263941450599,0.0015950958621336747,,,,
2,12006,49.1893,3.2822854168946023E-4,0.045912076149021666,0.9210861703417422,0.008872520174227256,,0.02380100479331951,,
2,12007,19.6142,,0.013467401544430192,0.9728185479982493,9.457965832634809E-4,,0.012768253874056992,,
2,12009,32.2191,,0.009392843526303795,0.7547302617182126,,,0.2358768947554837,,
2,12013,29.3848,,3.1535754125000304E-4,0.7556523201658162,9.460726237500092E-4,,0.24308624966918377,,
2,12014,19.4359,,0.008585473154964985,0.8954106063326749,4.7697073083138804E-4,,0.0955269497815287,,
2,12035,43.4063,,,0.8972733186050736,0.006267742348657922,,0.09645893904626844,,
2,12040,52.5516,,,0.9641781482068317,3.528701140462371E-4,,0.03546898167912207,,
2,12058,155.303,,0.02512756535091005,0.6650665212343644,2.3874616133622953E-4,,0.30956716725338934,,
2,12068,117.251,,0.001468981917532111,0.8982734664909006,,,0.10025755159156735,,
2,12071,45.3797,,,0.9531937123350904,0.013867966716879883,,0.03293832094802973,,
2,12073,22.0676,,,0.9754230744535306,,,0.024576925546469456,,
2,12077,57.5001,,,0.940315627575883,0.006141378667820455,,0.05354299375629663,,
2,12079,18.3808,,0.02084794414734417,0.700364883472379,,,0.2787871723802768,,
2,12080,36.0176,,0.009015942049450007,0.6686089084244945,3.2678881575364156E-4,,0.32204836071030174,,
2,12087,32.4752,,0.0017093310482668165,0.9757621326195107,,,0.022528536332222453,,
2,12088,155.621,,1.1203122154092537E-4,0.9006255115354892,0.009655414322201792,,0.07968843674754497,0.006236249390349848,0.0036823567828732436
2,12092,184.734,,,0.9003012171149727,,,0.09969878288502723,,
2,3969,20.5006,4.5897236986333417E-4,0.13291119874583546,0.04046336410548085,0.8261664647788204,,,,
2,3976,23.3632,0.03786152137894215,0.1465876298918219,0.15378844237217726,0.6468600887979113,0.005235949412673364,8.055306788728253E-4,,0.00886083746760108
2,3981,13.2844,0.014538672981303449,0.31935330559562414,0.09202638139627961,0.5740816400267928,,,,
2,3982,12.5354,0.0022527165110868995,0.12492122854029862,0.10127506699254987,0.7715509879560646,,,,
2,3986,29.9864,0.002510617821202169,0.08682676367825207,0.18085432386231487,0.7279253312723293,,0.0018829633659016266,,
2,3988,25.4221,0.0018511850488132082,0.10710012951035788,0.21062420507936128,0.6804244803614675,,,,
2,3989,12.9458,0.0014542468284587553,0.09052258787500322,0.3336070739128079,0.57441609138373,,,,
2,3991,8.12148,0.001159285879897983,0.11483749539695316,0.18863627064551772,0.6953669480776311,,,,
2,3992,16.8612,,0.03166579424023337,0.10601623808261837,0.8623179676771483,,,,
2,3993,10.4396,9.020768994025064E-4,0.04574414269087769,0.06843756743467015,0.8849162129750496,,,,
2,3995,15.5762,6.045289889430461E-4,0.10381066626206682,0.04556252015096629,0.8500222845980239,,,,
2,3997,15.1682,0.0024830144769481316,0.12035073796650853,0.19015022237585533,0.6870160251806879,,,,
2,3998,11.4585,0.0032876182495044405,0.21624792509387444,0.215745112891009,0.5647193437656122,,,,
2,4000,15.5902,,0.00462158823612932,0.11351406354269704,0.8818643482211737,,,,
2,4001,14.5052,,0.016306241907296088,0.1781297936153813,0.8055639644773226,,,,
2,4002,19.4288,0.0014529721352232738,0.04723773852959221,0.18681043177013798,0.7640145335199722,4.843240450744246E-4,,,
2,4003,30.3985,,0.05801499269315757,0.12575543518533142,0.815919805733958,,,,3.097663875529792E-4
2,4004,8.18182,,0.039996749332936045,0.1612782345265991,0.7987250161404648,,,,
2,4005,38.7942,,0.047914672006486976,0.12607426131745603,0.8257683764116485,,,,2.4269026440866377E-4
2,4008,64.3764,,0.031178300150951594,0.06847211870956195,0.9003495811394865,,,,
2,4009,19.7847,,0.045450303313112485,0.07994213719085397,0.8746075594960335,,,,
2,4015,55.038,,0.048125015518894795,0.137095091063197,0.8147798934179081,,,,
2,4019,19.3564,,0.01152499689983116,0.034987074680682614,0.9534879284194863,,,,
2,4020,38.0639,4.946308308246176E-4,0.03463773625896155,0.1059664116569939,0.8586539058378077,,2.473154154123088E-4,,
2,4022,31.6514,,0.001190077553387229,0.2487495435119189,0.749762859546347,2.9751938834680724E-4,,,
2,4023,37.8702,,0.0022371582728553272,0.18145741844607688,0.8151093478123125,,0.0011960754687553316,,
2,4026,10.673,,0.010966801978107923,0.14203548551198597,0.8469977125099061,,,,
2,4027,10.637,,0.009739921525052958,0.0871314976214452,0.9031285808535018,,,,
2,4028,25.4724,,0.007393908289441059,0.15532716594394827,0.8372789257666107,,,,
2,4029,7.07079,,,0.18432123768164357,0.8156787623183563,,,,
2,4030,7.73474,,,0.19934550103517693,0.7996527148349917,0.0010017841298312227,,,
2,4031,12.8771,,,0.29892656144332486,0.7010734385566751,,,,
2,4032,17.2327,,0.003276939980595375,0.25312540827887836,0.7425053384136612,0.001092313326865125,,,
2,4033,54.2468,,,0.6401695986523548,0.35719743125532794,0.002632970092317238,,,
2,4034,126.969,,3.707242410620562E-4,0.8883372770638874,0.11129199869505053,,,,
2,4037,61.5654,,3.0565314481126814E-4,0.3745090071786537,0.6161128351546665,,0.009072504521868583,,
2,4062,9.31128,0.011479172199474398,0.212697645104902,0.06830820943147181,0.4349599457751811,0.050526591169440666,0.002651783909339908,8.403261416742309E-4,0.21853632626851585
2,4078,6.5826,,,0.9593105381165918,0.04068946188340807,,,,
2,4102,14.2642,0.00857313544002297,0.004616303698473907,0.9571343227998852,0.029676238061617972,,,,
2,4168,55.2567,,1.702794853953622E-4,0.6438968493620864,0.3559328711525182,,,,
2,4169,93.8319,,,0.5021430286435319,0.4969551191997053,,9.018521567627318E-4,,
2,4171,48.99,,9.566417734076164E-4,0.7309842044970442,0.2680591537295482,,,,
2,4172,51.5383,,7.293841709333256E-4,0.6110816338205428,0.3881889820085238,,,,
2,4173,4.95719,,,0.5367939272158962,0.46320607278410364,,,,
2,4176,72.2091,,,0.7857690627578509,0.21423093724214917,,,,
2,4185,73.5332,5.112489812612213E-4,0.07949971781061134,0.4397377793950623,0.4799956293224346,,2.5562449063061066E-4,,
2,4194,20.0562,0.0028118538938662987,0.07104066161268088,0.367926487479899,0.5568150700666208,0.0014059269469331493,,,
2,4196,20.2738,0.01971479027573425,0.052951671483210595,0.5145232894600439,0.41281024878101125,,,,
2,4199,11.8892,0.027268272409793258,0.08886069981949347,0.12084633373239131,0.7630246940383218,,,,
2,4204,13.8435,,0.030178991352701644,0.49666172205607007,0.4731592865912282,,,,
2,4636,8.06846,,0.0034960241294214414,0.0018279864729001,0.9806918928799926,0.013984096517685765,,,
2,4638,12.7028,,0.10112483522354426,0.06382873701387315,0.8320848068848975,0.002961620877685057,,,
2,4639,24.2455,,0.12126651677462347,0.010907232240378973,0.8678262509849977,,,,
2,4640,34.9892,,0.3278701481825741,0.07515673460870885,0.5956294518793925,0.0013436653293244685,,,
2,4641,18.492,,0.16335669743127781,0.04076792614898946,0.7958753764197327,,,,
2,4644,18.7517,,0.013191133828082765,0.027925492701626774,0.9588833734702905,,,,
2,4646,11.6376,,0.35061596109585913,0.009095174390220704,0.6402888645139201,,,,
2,4647,17.9163,,0.04698201988737483,0.05639899843016068,0.8966189816824646,,,,
2,4648,27.0557,,0.16292247319722294,0.24092601194019284,0.5847725084075792,,0.01137900645500498,,
2,4651,24.1117,7.79523298575765E-4,0.08079682565885005,0.3044986136713101,0.6135352757219761,,3.897616492878825E-4,,
2,4652,10.4118,,0.04490384070696196,0.01963547272418285,0.9354606865688552,,,,
2,4654,7.07905,,0.042991442313698544,0.2092104441251796,0.7477981135611219,,,,
2,4656,4.8165,,0.20760014689230954,0.5171603880405178,0.26089451296018606,,0.014344952106986565,,
2,4658,15.7672,,0.04306292787707528,0.05685316205395022,0.9000839100689746,,,,
2,4659,5.21827,,0.031112712067918234,0.39171646113206476,0.5771708268000171,,,,
2,4660,4.60155,,0.05437011405869537,0.4889946174548251,0.45663526848647945,,,,
2,4661,15.9867,0.012783367331650695,0.2004632991045188,0.6991967177217673,0.040323156887828566,,0.047233458954234774,,
2,4662,6.73079,0.001396655694247422,0.2855147634722504,0.6631923715213688,0.037342739307368325,,0.012553470004765064,,
2,4663,29.7737,0.001894457658871324,0.154392108159912,0.46750757473511634,0.35978722640254884,,0.016418633043551473,,
2,4664,4.35861,,0.07378900269815358,0.8254912077409097,0.10071978956093684,,,,
2,4665,5.53409,,0.014288664326301133,0.22526129270778517,0.7604500429659138,,,,
2,4666,5.10462,,0.017318330853783603,0.23597128536969358,0.7467103837765228,,,,
2,4667,5.14307,,0.05042685418145066,0.5110279623536833,0.43854518346486604,,,,
2,4668,4.8637,,0.07310249664510943,0.5240452777546115,0.402852225600279,,,,
2,4669,4.01075,,0.05062104092158612,0.4532449503075324,0.49613400877088154,,,,
2,4670,7.49172,,0.09292242274510193,0.4729540186327151,0.4328341314329867,,0.0012894271891963718,,
2,4671,5.23597,0.007184717682858109,0.04254479882790488,0.8302786543446411,0.11119407190352755,,0.00879775724106841,,
2,4672,9.41728,,0.1670855746869935,0.2029746384471432,0.6299397868658633,,,,
2,4673,5.27991,,0.05162236736404596,0.32144877929516946,0.6269288533407844,,,,
2,4674,13.1594,,0.03776561611168556,0.08333543500374094,0.8781843809459758,,7.145679385975974E-4,,
2,4676,5.38227,0.0034948023380912893,0.09856713104138257,0.6543777538699798,0.24083299641611447,,9.79915165386381E-4,,0.0017474011690456447
2,4677,31.81,,0.2188308323024286,0.17227954194207382,0.6084432546367524,,4.4637111874515226E-4,,
2,4678,18.7922,,0.282740067686009,0.557566440915918,0.1596934913980729,,,,
2,4679,28.4257,,0.2445114774159093,0.43966773308720947,0.31582078949688125,,,,
2,4680,48.899,6.118936450474294E-4,0.27854649638138756,0.5076901165612181,0.21315149341234704,,,,
2,4681,20.9547,,0.20380677209164827,0.28041027409674063,0.5138438473842297,,0.0019391064273811677,,
2,4682,13.5742,,0.10925836924321783,0.3238243416068621,0.5669172891499201,,,,
2,4683,41.3586,,0.30187715501103585,0.3498115535334158,0.3483112914555484,,,,
2,4684,20.8176,,0.249864054144533,0.5282032297546952,0.21987271571108988,,0.002060000389681931,,
2,4685,41.4436,,0.22904709070348,0.4259758109828522,0.34497709831366774,,,,
2,4686,15.4253,,0.16247520730279352,0.1150930771620427,0.7224317155351637,,,,
2,4687,36.2676,,0.1644353947197295,0.2788449814670309,0.5567196238132396,,,,
2,4688,16.3444,,0.1277069647277367,0.28172046404465495,0.5905725712276083,,,,
2,4689,12.2158,,0.11466618353111693,0.18982697708125734,0.6955068393876257,,,,
2,4690,21.1182,,0.1500519491858384,0.3576059719736325,0.49234207884052905,,,,
2,4691,13.0743,,0.21339109197104172,0.27832161521127874,0.5082872928176796,,,,
2,4692,54.1496,1.402522634400476E-4,0.2944521378938468,0.5922349266262793,0.11317268321643377,,,,
2,4693,26.1726,,0.4317573017385662,0.2665168007905261,0.3017258974709077,,,,
2,4694,31.8207,0.0023627300187165287,0.45733766654930236,0.3910248688916479,0.14927473454033327,,,,
2,4695,28.6933,3.2750544879163327E-4,0.25038626377931006,0.21114212066841934,0.52831894663973,0.009825163463748999,,,
2,4696,46.5174,6.062267811180565E-4,0.3701335442315738,0.39224616135617296,0.23701406763113514,,,,
2,4697,28.3803,,0.6510522425191981,0.13142540893837762,0.2175223485424242,,,,
2,4698,9.69034,,0.5361726577095914,0.17665681160082036,0.28717053068958814,,,,
2,4699,20.1977,,0.518439472886672,0.1504533189225506,0.3311072081907775,,,,
2,4700,9.80606,,0.3720163989919887,0.08748260428028734,0.5357054199420769,0.004795576785647121,,,
2,4701,45.8854,2.048311227637261E-4,0.3723299660703267,0.3449179390294059,0.28213760153197626,4.096622455274522E-4,,,
2,4702,35.3947,,0.44512087845736964,0.2603881144251519,0.29449100711747844,,,,
2,4703,38.3101,2.4546444279090185E-4,0.23000980895165507,0.18766478605607953,0.5820799405494745,,,,
2,4704,32.322,,0.42307894142422653,0.3477378977701826,0.22918316080559087,,,,
2,4705,24.8404,,0.23115284945271583,0.1784937113122212,0.590353439235063,,,,
2,4706,23.2119,,0.21498095238095238,0.11873968253968255,0.6662793650793651,,,,
2,4707,58.3833,3.2197986047539397E-4,0.23441712175258067,0.17447204772877947,0.5907888506581646,,,,
2,4708,52.6814,7.139952162320513E-4,0.23923039715633912,0.12688184989160572,0.6331737577358232,,,,
2,4709,27.4151,,0.20047617766538434,0.2256678593527212,0.5738559629818945,,,,
2,4710,38.4584,0.005377642809487656,0.2594391530739794,0.5944835545739678,0.1360553216616439,,0.004644327880921157,,
2,4711,7.46771,,0.07862141115859499,0.20870303293492962,0.7126755559064754,,,,
2,4712,9.86049,,0.12799127094450172,0.14848362554743433,0.7235251035080639,,,,
2,4713,22.6049,,0.25295179976659427,0.31344006102450755,0.38152052731433495,,0.05208761189456323,,
2,4714,14.4703,,0.148418417118129,0.24274030661236387,0.5979399561400158,,0.01090132012949138,,
2,4715,9.38993,,0.08063655063042693,0.17277858903700913,0.7455838711196947,,0.0010009892128691883,,
2,4716,13.5995,,0.08249552067267166,0.13570261061431166,0.778858117137459,,0.0029437515755576463,,
2,4717,3.50799,,0.07082138091185154,0.24282066639346844,0.68635795269468,,,,
2,4718,5.39014,,0.12398446262001804,0.09042727794950353,0.7855882594304785,,,,
2,4719,8.88321,,0.14959996350107627,0.1212137551171076,0.7291862813818162,,,,
2,4720,15.4644,,0.21940811653733167,0.35448677780663357,0.42367486198836823,,0.002430243667666561,,
2,4721,9.75225,,0.36337736533462306,0.1794140317997702,0.4572086028656067,,,,
2,4722,25.5502,,0.15903074612698045,0.5030950976135072,0.3378741562595123,,,,
2,4723,38.1694,,0.06593289814735201,0.18198882634069904,0.752078275511949,,,,
2,4724,21.6485,,0.09704774297276308,0.24078760917253691,0.6521671004046707,,0.009997547450029296,,
2,4725,21.2775,4.4189359202304095E-4,0.07050195646221726,0.1918528684959329,0.7372032814498268,,,,
2,4726,11.189,,0.0932249465370155,0.16661998609468145,0.740155067368303,,,,
2,4727,8.86119,,0.054333942175271585,0.08571773311087721,0.8599483247138512,,,,
2,4728,11.253,,0.07204139105376908,0.689161045255092,0.2371275132621651,,,,0.0016700504289737374
2,4729,9.18701,0.0020455229118620274,0.07841572245061666,0.34887395969116614,0.5706647949463551,,,,
2,4730,7.53672,0.0024940094870164807,0.040016626729913456,0.5056090762384471,0.451880287544623,,,,
2,4731,10.1958,0.011061666985984939,0.027419197414606456,0.6982333867137088,0.2632857488856998,,,,
2,4732,12.6729,0.007410489319235851,0.15642329692582527,0.457640630546229,0.37852558320871,,,,
2,4733,10.1311,9.354639100207475E-4,0.15750737087322095,0.7481490918356205,0.09340807338113782,,,,
2,4734,11.1476,,0.11245496314415095,0.6327141109972564,0.25061646778831853,0.0033715664562192177,8.428916140548044E-4,,
2,4735,10.2424,,0.37617015765198564,0.5204890017772724,0.0494794102621297,,0.05386143030861222,,
2,4736,3.61032,,0.1945357310526424,0.5959666061113265,0.11442918086995574,,0.09506848196607544,,
2,4737,5.27662,,0.16090500771869043,0.6514993818062434,0.11921010903959935,,0.06838550143546686,,
2,4738,29.0466,3.236020076014746E-4,0.2424794258919677,0.512728980146065,0.1828211749925445,,0.0616468169618213,,
2,4739,15.7235,,0.08490159021951685,0.5139959013510534,0.39871084828902514,0.002391660140404518,,,
2,4740,27.272,,0.06557051172828987,0.1535468847617425,0.7753653173656582,,0.005517286144309488,,
2,4741,9.35138,0.003014505089193885,0.09252757385537468,0.5316483629070075,0.3728095581484239,,,,
2,4742,3.50626,0.008040443958631125,0.1239489615740351,0.6817140334650635,0.18629656100227024,,,,
2,4743,2.9233,0.012859304084720118,0.15097075138678767,0.7950579929399899,0.041111951588502255,,,,
2,4744,19.234,9.769459902113844E-4,0.05656517283323914,0.37290986236555024,0.5028839062514966,,0.06666411255950272,,
2,4745,5.49052,0.043260550003020516,0.3309281049261316,0.5474389351662292,0.07837240990461868,,,,
2,4746,5.13465,0.01660409323560871,0.24290216291106437,0.7177017006094627,0.020961501188057684,0.0018305420558064078,,,
2,4747,9.50285,0.04020410299756891,0.22304766409857743,0.5869163154445948,0.14983191745925883,,,,
2,4748,6.57257,0.0073841909909505826,0.07418392634872222,0.8839050427800891,0.03452683988023818,,,,
2,4749,6.4789,0.007009199574441457,0.06323640687493245,0.8992370668320353,0.03051732671859088,,,,
2,4750,7.56928,0.001241679529817351,0.04461768443810348,0.49655494797119304,0.45137729041179925,,0.006208397649086756,,
2,4751,7.75885,0.03222433956974019,0.10157248694346364,0.7210296961949524,0.14517347729184385,,,,
2,4752,7.03291,0.013173552246004156,0.08532142314204681,0.8807303379621622,0.020774686649786895,,,,
2,4753,5.85887,0.026822623369595986,0.27073672553843436,0.6565974341389139,0.045843216953055675,,,,
2,4754,6.64029,0.007257361474349365,0.1533541003814696,0.8239520692086867,0.015436468935494442,,,,
2,4755,6.93554,0.023814965003002772,0.1279290387385136,0.8235215960969181,0.024734400161565473,,,,
2,4756,5.73215,0.06595951344084293,0.2859918049131926,0.5569764375172873,0.09107224412867704,,,,
2,4757,19.9804,0.0018828428712246272,0.07213134121173875,0.21016772068949016,0.7158180952275465,,,,
2,4758,6.5999,0.053145415020425496,0.22308221053631597,0.6407124056263728,0.0830599688168858,,,,
2,4759,3.80545,,0.12934243176178659,0.7083882599255584,0.16226930831265504,,,,
2,4760,3.17444,0.005926166931988519,0.21478288151152114,0.7329738900056938,0.04335397808480229,0.0029630834659942597,,,
2,4761,10.0437,0.00794370062705701,0.043152823591139734,0.3519554712467388,0.5969480045350644,,,,
2,4762,30.0968,,0.13730211582436846,0.40677470216381123,0.439995739950936,,0.015927442060884426,,
2,4763,40.0219,2.3479387399763732E-4,0.11781680369114386,0.226565960044528,0.6413832029383302,,0.013999239452000305,,
2,4764,22.0173,,0.09477387843099183,0.31124397829340056,0.5935553093123456,,4.268339632621497E-4,,
2,4765,4.98889,,0.0583865531310981,0.08958665957069364,0.8520267872982082,,,,
2,4766,5.35227,,0.05074610413767446,0.2091433925348251,0.7313267288534936,0.008783774474006916,,,
2,4767,12.368,,0.06834567754049743,0.17079117178069533,0.7608631506788072,,,,
2,4768,22.1728,,0.015181435861633336,0.12462806895061418,0.8511211954985953,0.005086520720091756,0.00398277896906531,,
2,4769,10.3661,,0.02278174899534124,0.16109747857320683,0.816120772431452,,,,
2,4770,16.022,,0.04481520688544211,0.16353385188935435,0.7916509412252035,,,,
2,4771,23.6263,0.001591839792249301,0.050428548242109475,0.1352892154414702,0.8126903965241711,,,,
2,4772,16.3959,,0.09697501293210081,0.27586532622630044,0.6231450869262084,,0.004014573915390323,,
2,4773,12.8606,,0.05939776312016061,0.13528247777459138,0.805319759105248,,,,
2,4774,12.055,,0.06850161700409069,0.0555992399927793,0.8758991430031301,,,,
2,4775,21.9014,,0.0513754460462761,0.18199865744487204,0.7666258965088519,,,,
2,4776,13.9478,,0.11474296645458582,0.25800323405694475,0.5787957893846837,,0.04845801010378575,,
2,4777,13.1886,,0.09014247434260342,0.15521292914842305,0.7347306008287486,,0.01991399568022487,,
2,4778,10.1774,,0.06786455334542808,0.07282919251284614,0.8593062541417257,,,,
2,4779,14.3562,,0.02877670142150899,0.24782718064817522,0.7070325935736911,,0.016363524356624724,,
2,4780,16.8625,,0.08318909752089236,0.3138112346585546,0.5940832721423825,0.007801846218399247,0.001114549459771321,,
2,4781,12.9045,,0.04356906936079269,0.08865815609321248,0.8677727745459948,,,,
2,4782,17.0623,,0.0683420582806306,0.2388243583813529,0.6881865222259207,,0.004647061112095759,,
2,4783,15.5997,,0.17842316784869972,0.4203380614657211,0.39620330969267137,,0.005035460992907801,,
2,4784,12.9763,,0.07016791081886713,0.03238584536518968,0.89237396742945,0.005072276386493251,,,
2,4785,20.3273,,0.28529103332160083,0.35761302238494563,0.3566332954747503,,4.6264881870334965E-4,,
2,4786,20.0293,0.0018773294068927435,0.16778723600055215,0.32048957806101325,0.5015156674182121,,0.008330189113329958,,
2,4787,32.7164,0.0014366213370381263,0.22637659310038666,0.5060197250926479,0.2600374760985646,,0.006129584371362673,,
2,4788,13.0391,,0.09436153648342768,0.72926445363167,0.0610981905938006,0.02233852257730881,0.09293729671379283,,
2,4789,11.2887,,0.06577409900059404,0.6853405226155582,0.14527942242037722,0.0033291773015386027,0.10027677866193184,,
2,4790,7.23774,,0.06970172204853509,0.4415919019929326,0.3464617045327251,,0.1422446714258073,,
2,4791,8.61849,,0.19465417140511845,0.42744397226188735,0.22401262067019526,,0.15388923566279897,,
2,4792,11.4368,,0.25007169579073196,0.3167213917683566,0.32851816884117047,,0.10468874359974091,,
2,4793,28.3368,3.3162362928899886E-4,0.19256018643750386,0.5609472211240351,0.22294861524376283,,0.02321235356540918,,
2,4794,6.28198,,0.24703128300204175,0.3740994109502241,0.3665016075661214,,0.012367698481612725,,
2,4795,27.7536,,0.12862143531295175,0.4478811990012307,0.3245775075100187,,0.0989198581757988,,
2,4796,52.373,0.0014362798661725115,0.2670544152932828,0.5747611832693109,0.13895866893467462,,0.01778945263655924,,
2,4798,41.2852,,0.24126833969942518,0.5967854210545105,0.11357227001749187,0.0015930103880341271,0.04678095884053833,,
2,4799,10.6067,,0.0095057760792148,0.6616103535134196,0.1804047598367063,,0.1484791105706593,,
2,4800,14.1553,,0.11047763346636355,0.7340096791913009,0.0613579504481637,,0.09415473689417182,,
2,4801,35.4086,0.0010620331479287233,0.17102794396629814,0.6993196740599446,0.008941902621972427,,0.11964844620385626,,
2,4802,47.3909,7.936155959469582E-4,0.12093845822275232,0.6566593296126767,0.01882814098658867,,0.2027804555820353,,
2,4803,8.12335,0.0034726320281078926,0.08498642722906663,0.7815873332909657,0.03462645373909413,,0.09532715371276568,,
2,4804,12.1596,,0.11181370647007471,0.6484443204966533,0.02364438839848676,,0.21609758463478512,,
2,4805,45.2201,0.016727515728395866,0.07719301105062425,0.061954395801414715,0.00441536004172507,0.7958340124523259,0.0018686638197998498,0.015970433875541933,0.026036607230172436
2,4806,13.5021,0.04384856580696043,0.22267310332029808,0.4023135931099789,0.016171682908392302,0.0020876370949915813,0.3122095387277148,,6.958790316638604E-4
2,4807,21.511,0.044645396023830976,0.13110805820020624,0.384147741093361,0.28039597244157877,0.07713719941484605,0.08256563282617707,,
2,4808,9.05317,0.011448858778408398,0.13698323385474775,0.565419723631389,0.01116793016684717,,0.27498025356860767,,
2,4809,7.72198,0.01683721951895023,0.1727080418495156,0.40484296881342013,0.19756753272179436,0.19383813157480054,0.013695163238896557,,5.109422826227098E-4
2,4811,31.9823,0.01659727121402849,0.12849801496728502,0.36011974750199427,0.002963716091906323,0.0011758033503478996,0.4897635943616771,,8.818525127609247E-4
2,4812,11.3976,8.251385747429938E-4,0.22907141169884707,0.23365012182928363,0.2303786900682438,0.014027355770630892,0.24632813334239373,,0.04571914871585788
2,4817,8.79164,0.011757801856936263,0.07768951857984197,0.4555362270240816,0.42931276591285383,,0.024634795548383034,,0.0010688910779032966
2,4818,28.3488,,0.09022210437657915,0.7687647523681777,0.11448487589813973,,0.026528267357103476,,
2,4819,17.7844,,0.029008696805644205,0.8757119525116276,0.08840854260108269,,0.006870808081645508,,
2,4820,9.13826,0.003086195628494663,0.08267373465979232,0.792615722250462,0.11487505950507912,,0.006749287956171989,,
